id,name,email,age,score,active,timestamp,category,value1,value2,description
809022,User_eovywj,useryw2gds@example.com,57,51.38,true,2025-10-15T18:12:15.167Z,Category1,53.92,308.84,"Description with some text content 0.3298423226146845"
834618,User_8ukgx,userjvvnij@example.com,24,22.39,true,2025-10-15T18:12:15.167Z,Category3,963.67,969.13,"Description with some text content 0.1458251308891646"
601131,User_h1b5td,userw5k80a@example.com,89,86.46,false,2025-10-15T18:12:15.167Z,Category2,657.25,977.46,"Description with some text content 0.03756433903747203"
888516,User_tw8xuse,userwu4od@example.com,49,92.80,true,2025-10-15T18:12:15.167Z,Category7,143.26,402.36,"Description with some text content 0.6507908160870358"
681906,User_ymlnf,userclovz@example.com,80,80.52,false,2025-10-15T18:12:15.167Z,Category3,110.78,446.68,"Description with some text content 0.4936635031628097"
483667,User_xe8ohu,userbs210q@example.com,29,11.46,true,2025-10-15T18:12:15.167Z,Category7,959.32,982.08,"Description with some text content 0.5539434185814165"
348519,User_1a8z0b,usere18ofl@example.com,72,54.05,true,2025-10-15T18:12:15.167Z,Category4,951.14,64.82,"Description with some text content 0.7853679055508895"
945702,User_ig48ik,userbgwjc@example.com,95,71.72,false,2025-10-15T18:12:15.167Z,Category2,434.56,812.32,"Description with some text content 0.4513505327246249"
482769,User_0bjizg,userwccunl@example.com,19,60.24,false,2025-10-15T18:12:15.167Z,Category2,380.17,554.90,"Description with some text content 0.300128710251363"
980825,User_qkzlo,userrbuz5o@example.com,89,95.03,false,2025-10-15T18:12:15.167Z,Category2,738.91,259.01,"Description with some text content 0.6448530141931416"
675419,User_rk92km,userpg4zaj@example.com,42,69.24,true,2025-10-15T18:12:15.167Z,Category9,905.71,904.95,"Description with some text content 0.5913063721290714"
754291,User_2d7g7e,user3u4jz4e@example.com,43,62.02,false,2025-10-15T18:12:15.167Z,Category9,536.81,75.97,"Description with some text content 0.9305904850940757"
752959,User_r4kjd,usermu77vg@example.com,46,92.76,true,2025-10-15T18:12:15.167Z,Category2,611.95,301.75,"Description with some text content 0.6101173060622908"
360646,User_79757c,user38gtw@example.com,72,43.44,true,2025-10-15T18:12:15.167Z,Category6,842.01,765.03,"Description with some text content 0.7434190135687962"
502847,User_of7g1z,usert47xu@example.com,80,95.09,true,2025-10-15T18:12:15.167Z,Category3,439.63,119.02,"Description with some text content 0.36482846205432984"
33721,User_rr6wbj,useru2ojnr@example.com,45,48.39,false,2025-10-15T18:12:15.167Z,Category8,279.22,715.42,"Description with some text content 0.4645504782966725"
938819,User_8u5nuw,usera34cgo@example.com,19,26.43,true,2025-10-15T18:12:15.167Z,Category4,924.53,870.54,"Description with some text content 0.2632207710905303"
175652,User_aermbi,usergkjro9@example.com,56,70.99,true,2025-10-15T18:12:15.167Z,Category9,410.17,808.18,"Description with some text content 0.5271312396925826"
543667,User_ruxrpn,userf4r1uj@example.com,38,18.11,true,2025-10-15T18:12:15.167Z,Category3,791.63,473.46,"Description with some text content 0.5356084713987284"
178023,User_fdoqil,userczuy39@example.com,42,45.99,false,2025-10-15T18:12:15.167Z,Category6,470.76,505.90,"Description with some text content 0.37084840368817895"
18328,User_kuqa8b,user1ik6o@example.com,29,89.11,false,2025-10-15T18:12:15.167Z,Category7,913.02,866.87,"Description with some text content 0.04960636958985509"
548203,User_swflnq,userl0svfv@example.com,90,25.56,false,2025-10-15T18:12:15.167Z,Category1,622.51,174.67,"Description with some text content 0.9380547860337671"
504250,User_39ldnn,userg34l@example.com,47,76.36,true,2025-10-15T18:12:15.167Z,Category3,956.67,618.67,"Description with some text content 0.06378652667302653"
535980,User_h4tn5l,user4gz1eb@example.com,93,87.04,true,2025-10-15T18:12:15.167Z,Category4,733.96,175.45,"Description with some text content 0.7721092567349943"
53864,User_fultgp,userq1bjn@example.com,44,18.63,false,2025-10-15T18:12:15.167Z,Category0,869.86,80.49,"Description with some text content 0.6877689435652379"
731274,User_dmfxzp,userpa4ybq@example.com,22,4.85,true,2025-10-15T18:12:15.167Z,Category1,587.20,685.14,"Description with some text content 0.3117762788250623"
730117,User_ck20f,users6w01d@example.com,91,82.23,false,2025-10-15T18:12:15.167Z,Category8,766.15,39.97,"Description with some text content 0.8345386818000172"
763848,User_4dkt3e,userdg5dah@example.com,74,79.06,true,2025-10-15T18:12:15.167Z,Category5,336.66,918.75,"Description with some text content 0.9713081323323615"
253209,User_y4pxk,userep0lsg@example.com,35,54.25,false,2025-10-15T18:12:15.167Z,Category1,360.01,936.58,"Description with some text content 0.5265792353354902"
338541,User_xit9a,userd7l2vl@example.com,44,64.15,true,2025-10-15T18:12:15.167Z,Category0,842.24,945.40,"Description with some text content 0.4083018734901468"
954999,User_ah4pc,user6cj3sr@example.com,80,51.46,true,2025-10-15T18:12:15.167Z,Category6,159.35,40.04,"Description with some text content 0.8208301304110963"
633183,User_uccj54,user874nmo@example.com,55,68.61,false,2025-10-15T18:12:15.167Z,Category1,147.68,362.90,"Description with some text content 0.12089745148904896"
961216,User_uj5lh9,userbzvke@example.com,60,18.61,true,2025-10-15T18:12:15.167Z,Category3,289.37,174.81,"Description with some text content 0.45831399394169614"
363281,User_qebs4r,userzmdfi@example.com,20,76.45,true,2025-10-15T18:12:15.167Z,Category7,327.78,108.98,"Description with some text content 0.3372175601541416"
121594,User_0x0mt7,userka0doq@example.com,31,66.11,false,2025-10-15T18:12:15.167Z,Category1,748.12,180.28,"Description with some text content 0.23508469737893634"
433412,User_3ndu4l,usern9hw2i@example.com,69,75.30,true,2025-10-15T18:12:15.167Z,Category8,975.13,258.64,"Description with some text content 0.45104559214606654"
903867,User_8p46w8,user4po85i@example.com,37,31.34,true,2025-10-15T18:12:15.167Z,Category8,79.01,460.13,"Description with some text content 0.5095729652714375"
131694,User_zt63k6,userep7dtf@example.com,41,48.86,false,2025-10-15T18:12:15.167Z,Category1,343.57,128.68,"Description with some text content 0.34800755314473353"
729336,User_s9bx4e,user96jdv@example.com,77,36.42,false,2025-10-15T18:12:15.167Z,Category2,492.89,933.27,"Description with some text content 0.4487629666030941"
967619,User_f2ifh2,userj8yp8m@example.com,44,49.49,true,2025-10-15T18:12:15.167Z,Category1,38.46,637.33,"Description with some text content 0.48112597190631945"
305802,User_ws8o4q,userwfztuq@example.com,67,61.87,false,2025-10-15T18:12:15.167Z,Category1,568.35,573.13,"Description with some text content 0.9845803098354257"
638756,User_mo0a2y,userkecuue@example.com,31,49.68,true,2025-10-15T18:12:15.167Z,Category1,211.82,469.62,"Description with some text content 0.07093311535530267"
773211,User_14w23,userdd1xqb@example.com,44,22.98,true,2025-10-15T18:12:15.167Z,Category2,151.24,883.29,"Description with some text content 0.4720656935806258"
136405,User_kr7qe4,usera2xcuo@example.com,52,57.55,false,2025-10-15T18:12:15.167Z,Category4,166.70,50.61,"Description with some text content 0.49029660760140625"
786591,User_oav4dd,user3f7cxn@example.com,71,51.28,true,2025-10-15T18:12:15.167Z,Category1,651.26,131.08,"Description with some text content 0.9246410235429232"
231130,User_corcg,usernzk7jl@example.com,91,96.72,false,2025-10-15T18:12:15.167Z,Category7,284.11,170.75,"Description with some text content 0.09178986435754799"
767581,User_0j7g3v,userpz2jza@example.com,44,21.85,false,2025-10-15T18:12:15.167Z,Category4,528.42,415.53,"Description with some text content 0.5315138733847098"
458032,User_lhwwc,usermcbhre@example.com,60,39.00,false,2025-10-15T18:12:15.167Z,Category4,27.92,436.96,"Description with some text content 0.71004750984608"
366068,User_uzv1y,user8qt9jp@example.com,78,2.71,true,2025-10-15T18:12:15.167Z,Category9,23.94,477.41,"Description with some text content 0.4196303907139356"
314563,User_zdhxvr,userkhw349@example.com,31,77.95,false,2025-10-15T18:12:15.167Z,Category9,759.86,604.85,"Description with some text content 0.10505392535824754"
914146,User_6x4nsl,userbeivsb@example.com,72,2.34,false,2025-10-15T18:12:15.167Z,Category3,344.14,27.53,"Description with some text content 0.13301914682748228"
713595,User_uws10p,userg8hglg@example.com,39,32.56,true,2025-10-15T18:12:15.167Z,Category3,478.76,456.85,"Description with some text content 0.4401222194848565"
621105,User_89wgvo,user5pms1q@example.com,62,96.12,true,2025-10-15T18:12:15.167Z,Category1,39.33,89.98,"Description with some text content 0.17915827438259846"
321469,User_trc57b,useray9kye@example.com,80,9.08,true,2025-10-15T18:12:15.167Z,Category7,502.28,37.57,"Description with some text content 0.2918745445911679"
282232,User_3uvcu,userluz49@example.com,71,36.49,true,2025-10-15T18:12:15.167Z,Category6,757.32,306.05,"Description with some text content 0.3593766196511514"
472200,User_6dje8u,userfg9rof@example.com,71,91.83,false,2025-10-15T18:12:15.167Z,Category6,121.27,833.62,"Description with some text content 0.30015636022920833"
322653,User_qcjb2,uservth3n4@example.com,97,9.07,true,2025-10-15T18:12:15.167Z,Category5,488.88,393.89,"Description with some text content 0.43860745916810584"
69971,User_hyk4j,user0qtgpo@example.com,71,69.26,false,2025-10-15T18:12:15.167Z,Category6,896.61,53.12,"Description with some text content 0.722900393941267"
505707,User_67hqm,user8zv3c@example.com,82,66.63,true,2025-10-15T18:12:15.167Z,Category3,235.80,994.13,"Description with some text content 0.9501822485791654"
32166,User_m1e0f,user1qxr5c@example.com,74,33.57,false,2025-10-15T18:12:15.167Z,Category4,905.30,275.35,"Description with some text content 0.3387465790471952"
24829,User_do2ca,usergz391s@example.com,85,85.66,true,2025-10-15T18:12:15.167Z,Category5,139.22,795.48,"Description with some text content 0.9299119559240517"
495440,User_357oib,userczh7kj@example.com,56,4.42,true,2025-10-15T18:12:15.167Z,Category3,9.80,997.46,"Description with some text content 0.2649619667747767"
532834,User_nj9clu,usernyk02t@example.com,61,11.77,false,2025-10-15T18:12:15.167Z,Category7,842.25,703.61,"Description with some text content 0.3691025867409379"
239245,User_kxalm8,userpd9sqm@example.com,70,64.89,false,2025-10-15T18:12:15.167Z,Category0,556.74,768.59,"Description with some text content 0.12974164158624757"
806482,User_qy5tb,userk8zmr@example.com,87,96.39,false,2025-10-15T18:12:15.167Z,Category5,818.44,8.91,"Description with some text content 0.27388082456060325"
406966,User_vqz65x,userqklarh@example.com,54,71.22,false,2025-10-15T18:12:15.167Z,Category4,280.09,959.49,"Description with some text content 0.4493495734555526"
404722,User_3ttwo7,userls6m6@example.com,47,81.92,false,2025-10-15T18:12:15.167Z,Category3,802.15,140.35,"Description with some text content 0.8461977646901844"
751468,User_xn2tf3,userx77bgq@example.com,55,92.45,false,2025-10-15T18:12:15.167Z,Category2,761.56,323.97,"Description with some text content 0.08644542393630672"
378549,User_xanron,user921f5t@example.com,68,82.73,false,2025-10-15T18:12:15.167Z,Category1,383.26,806.96,"Description with some text content 0.24147478822108326"
795243,User_p5hw9,userx2mx1c@example.com,55,96.98,false,2025-10-15T18:12:15.167Z,Category3,415.47,47.61,"Description with some text content 0.7363482038565466"
938291,User_c2xf8k,user8sax2@example.com,65,22.42,true,2025-10-15T18:12:15.167Z,Category8,688.13,867.62,"Description with some text content 0.3520758403590527"
260289,User_xyy07,user93k30f@example.com,28,27.45,true,2025-10-15T18:12:15.167Z,Category6,685.82,482.41,"Description with some text content 0.9165648999326399"
689680,User_3n7agc,usertpofyi@example.com,38,90.85,false,2025-10-15T18:12:15.167Z,Category4,456.01,569.78,"Description with some text content 0.5665228840552244"
596910,User_gb9rg,useriv4im5@example.com,40,83.59,false,2025-10-15T18:12:15.167Z,Category9,725.98,277.80,"Description with some text content 0.8116270434766388"
664591,User_9s36ny,userg7gztv@example.com,47,6.92,true,2025-10-15T18:12:15.167Z,Category5,212.96,315.10,"Description with some text content 0.6297988272231628"
454518,User_43fv4s,user9k08ki@example.com,80,83.43,true,2025-10-15T18:12:15.167Z,Category5,671.18,130.65,"Description with some text content 0.710184821277381"
939368,User_dao2sr,userp8dp8k@example.com,59,72.73,true,2025-10-15T18:12:15.167Z,Category4,692.20,843.39,"Description with some text content 0.2019467669911834"
309983,User_ln5mya,uservniyrg@example.com,25,18.64,true,2025-10-15T18:12:15.167Z,Category3,424.31,483.38,"Description with some text content 0.7968492977933948"
192980,User_vhrl2gh,userr97u9t@example.com,40,53.68,true,2025-10-15T18:12:15.167Z,Category7,484.04,714.24,"Description with some text content 0.672469384231632"
882366,User_icold,user3ko66o@example.com,91,76.64,false,2025-10-15T18:12:15.167Z,Category1,102.35,555.68,"Description with some text content 0.8670727023209801"
941456,User_7bxdjp,userfd6zs9@example.com,82,37.21,true,2025-10-15T18:12:15.167Z,Category8,123.64,720.65,"Description with some text content 0.08791725002449358"
226602,User_lf17vn,useradsgpg@example.com,91,70.17,true,2025-10-15T18:12:15.167Z,Category7,505.24,915.38,"Description with some text content 0.33476887016381074"
663319,User_drqvzn,user3h4jug@example.com,79,4.70,false,2025-10-15T18:12:15.167Z,Category1,132.65,272.74,"Description with some text content 0.865690703254027"
478160,User_2yuva,usertzwds@example.com,54,91.85,true,2025-10-15T18:12:15.167Z,Category2,290.06,51.87,"Description with some text content 0.88255129348613"
277899,User_aj5hj,userdh81jg@example.com,94,57.62,false,2025-10-15T18:12:15.167Z,Category2,123.95,921.47,"Description with some text content 0.9796913679365845"
679259,User_opci1a,userf6nxuo@example.com,95,90.56,false,2025-10-15T18:12:15.167Z,Category1,535.22,310.30,"Description with some text content 0.03954514006363008"
762530,User_q8e1qd,userh9m1k@example.com,20,73.06,false,2025-10-15T18:12:15.167Z,Category5,63.36,476.47,"Description with some text content 0.9651021376138595"
349106,User_kcoufd,userz5x6us@example.com,48,78.03,false,2025-10-15T18:12:15.167Z,Category5,139.29,889.10,"Description with some text content 0.24199075782466917"
137357,User_i4bx0b,usera01ydp@example.com,18,94.92,true,2025-10-15T18:12:15.167Z,Category0,75.79,964.75,"Description with some text content 0.4224625171113837"
405331,User_i7e3so,userilaqo9@example.com,19,49.57,true,2025-10-15T18:12:15.167Z,Category7,328.77,412.60,"Description with some text content 0.7267427811001524"
768069,User_z4f3cl,userqikra@example.com,78,97.97,false,2025-10-15T18:12:15.167Z,Category1,58.02,398.05,"Description with some text content 0.44126509437797645"
59212,User_ap7bqp,user94n2fg@example.com,41,45.78,true,2025-10-15T18:12:15.167Z,Category6,15.41,164.92,"Description with some text content 0.36150429179622867"
704034,User_qm5pxg,userc90jcg@example.com,57,77.10,true,2025-10-15T18:12:15.167Z,Category1,601.58,151.64,"Description with some text content 0.5015496113381014"
818623,User_exh41c,userfyttg@example.com,45,76.81,true,2025-10-15T18:12:15.167Z,Category7,585.11,228.43,"Description with some text content 0.15506775209813306"
50452,User_ksva8a,user5ht38@example.com,36,64.44,false,2025-10-15T18:12:15.167Z,Category5,975.97,392.13,"Description with some text content 0.9444998312285324"
862511,User_b0v9oo,user8znj18t@example.com,37,18.41,true,2025-10-15T18:12:15.167Z,Category6,484.52,821.94,"Description with some text content 0.7951894542530399"
817283,User_kj87cq,userdrfm6@example.com,62,76.81,false,2025-10-15T18:12:15.167Z,Category7,769.59,470.19,"Description with some text content 0.3290246155887424"
596055,User_7eq3x,userwgrx19@example.com,65,51.43,false,2025-10-15T18:12:15.167Z,Category2,574.06,112.65,"Description with some text content 0.283464067675839"
64264,User_boysmn,userj1h26@example.com,52,48.34,true,2025-10-15T18:12:15.167Z,Category8,903.01,104.27,"Description with some text content 0.5251358715204675"
983556,User_ki0dah,userxit9c4@example.com,91,76.36,true,2025-10-15T18:12:15.167Z,Category4,123.40,624.31,"Description with some text content 0.1427917053042509"
348490,User_ppo84a,usero6tnfg@example.com,35,81.13,false,2025-10-15T18:12:15.167Z,Category0,950.26,636.82,"Description with some text content 0.8273827842222085"
647330,User_01zm6h,userc8lhhg@example.com,58,28.98,false,2025-10-15T18:12:15.167Z,Category5,658.49,608.89,"Description with some text content 0.41403000190570594"
663359,User_37l04m,user5du9rb@example.com,56,51.45,false,2025-10-15T18:12:15.167Z,Category9,365.89,711.46,"Description with some text content 0.40115656328173854"
891517,User_9n32e,useragb63s@example.com,31,45.79,false,2025-10-15T18:12:15.167Z,Category0,483.88,297.61,"Description with some text content 0.9259461606051722"
956858,User_gmyjns,userkrq18w@example.com,26,14.39,true,2025-10-15T18:12:15.167Z,Category4,520.26,282.42,"Description with some text content 0.24831876599717329"
6093,User_dqm8vj,user4b1xq@example.com,67,42.68,true,2025-10-15T18:12:15.167Z,Category2,969.50,146.49,"Description with some text content 0.04084094101654723"
290274,User_jrm9ss,userkorju@example.com,97,68.89,true,2025-10-15T18:12:15.167Z,Category0,219.96,455.46,"Description with some text content 0.9273160173396159"
89801,User_sergmq,usermscuhb@example.com,79,62.94,false,2025-10-15T18:12:15.167Z,Category3,108.74,279.86,"Description with some text content 0.16867430122362814"
459073,User_qn67t5,usergc2dvg@example.com,25,50.35,false,2025-10-15T18:12:15.167Z,Category6,667.29,882.91,"Description with some text content 0.14322586689663153"
540829,User_af8egh,user9zsr0o@example.com,47,98.32,false,2025-10-15T18:12:15.167Z,Category6,982.93,842.56,"Description with some text content 0.5105432919048274"
651493,User_3ec01q,user56py9n@example.com,27,46.59,true,2025-10-15T18:12:15.167Z,Category7,705.46,847.47,"Description with some text content 0.2544678878373985"
794696,User_hfaazx,user3agsbo@example.com,89,45.24,false,2025-10-15T18:12:15.167Z,Category8,449.76,866.78,"Description with some text content 0.7321707519453291"
30033,User_7tmmin,userwr62sv@example.com,20,22.11,false,2025-10-15T18:12:15.167Z,Category1,568.50,200.87,"Description with some text content 0.9947027731630206"
882768,User_u2ixnv,user1z4lxj@example.com,72,86.36,true,2025-10-15T18:12:15.167Z,Category8,97.43,185.49,"Description with some text content 0.8712510339925916"
704301,User_4w9skp,userm9t5on@example.com,46,93.73,true,2025-10-15T18:12:15.167Z,Category8,616.80,819.70,"Description with some text content 0.8042485448372321"
879735,User_jlcct9,userrpw905@example.com,26,35.74,true,2025-10-15T18:12:15.167Z,Category5,76.84,725.72,"Description with some text content 0.641492276357691"
162107,User_zkzg4g,user481wei@example.com,34,19.38,true,2025-10-15T18:12:15.167Z,Category0,716.34,408.37,"Description with some text content 0.20422604203083883"
729284,User_ds4s3,user4byx9j@example.com,45,54.62,false,2025-10-15T18:12:15.167Z,Category6,809.78,993.34,"Description with some text content 0.1506171212427898"
844608,User_0qpb3s,userqui6n@example.com,18,31.07,true,2025-10-15T18:12:15.167Z,Category1,389.70,826.57,"Description with some text content 0.6316934690391375"
264790,User_m4y4o7,usernippb8@example.com,92,30.81,false,2025-10-15T18:12:15.167Z,Category5,654.17,795.81,"Description with some text content 0.20670426063809577"
188345,User_gy8ou,user4wx8t@example.com,24,25.95,true,2025-10-15T18:12:15.167Z,Category0,909.55,472.03,"Description with some text content 0.7630896516786964"
886943,User_e8qj21,userytyebj@example.com,57,61.23,false,2025-10-15T18:12:15.167Z,Category0,71.20,497.34,"Description with some text content 0.8174643925775388"
363714,User_cgseii,userjzw77@example.com,78,15.75,true,2025-10-15T18:12:15.167Z,Category4,862.16,645.77,"Description with some text content 0.8718669600538105"
100460,User_cwti79,user66ulih@example.com,18,36.45,false,2025-10-15T18:12:15.167Z,Category1,297.89,752.46,"Description with some text content 0.4150092763738017"
705382,User_kv5vah,users9mw9p@example.com,48,79.60,true,2025-10-15T18:12:15.167Z,Category4,40.41,23.25,"Description with some text content 0.6379403256520924"
543360,User_w9vnh,user556lyh@example.com,52,25.83,false,2025-10-15T18:12:15.167Z,Category1,237.23,57.89,"Description with some text content 0.9034088488930665"
74820,User_gqfwx,user7pcez9@example.com,81,64.35,false,2025-10-15T18:12:15.167Z,Category9,72.14,94.51,"Description with some text content 0.08893256417475504"
566893,User_m1gwfq,user9mqphr@example.com,32,20.03,true,2025-10-15T18:12:15.167Z,Category5,103.85,225.37,"Description with some text content 0.6886522795604708"
278901,User_7297j,user3ffx3f@example.com,94,1.94,false,2025-10-15T18:12:15.167Z,Category4,730.38,469.17,"Description with some text content 0.1791496965470175"
568670,User_7vvzt,usern3qod9@example.com,57,6.89,true,2025-10-15T18:12:15.167Z,Category3,180.94,215.01,"Description with some text content 0.22095847173459682"
944437,User_n7vxl,userba6y3p@example.com,20,92.53,false,2025-10-15T18:12:15.167Z,Category8,149.05,462.37,"Description with some text content 0.12248788852862147"
316526,User_fmk12f,user8hyiya@example.com,55,78.96,true,2025-10-15T18:12:15.167Z,Category7,536.59,52.84,"Description with some text content 0.8512281036369532"
688121,User_rv9ty9,user58uju6@example.com,63,6.45,true,2025-10-15T18:12:15.167Z,Category2,753.87,313.23,"Description with some text content 0.08419536897591817"
73652,User_df2rlz,usermcwqhp@example.com,22,89.56,true,2025-10-15T18:12:15.167Z,Category3,382.52,778.28,"Description with some text content 0.9774176779590342"
221760,User_t8olnu,users3vrhx@example.com,41,68.15,false,2025-10-15T18:12:15.167Z,Category3,857.17,532.32,"Description with some text content 0.9099447067207309"
798248,User_7wfokm,usert5sd7c@example.com,64,1.86,true,2025-10-15T18:12:15.167Z,Category6,202.73,237.91,"Description with some text content 0.33888263562997223"
238593,User_6tcuzl,userv24c3@example.com,90,84.64,false,2025-10-15T18:12:15.167Z,Category3,251.33,186.46,"Description with some text content 0.9355616718650905"
463504,User_teujzo,userk5o6hj@example.com,70,90.62,true,2025-10-15T18:12:15.167Z,Category4,696.26,268.06,"Description with some text content 0.8342600987763066"
758373,User_qyaun8,userhzt21p@example.com,36,71.78,true,2025-10-15T18:12:15.167Z,Category3,563.52,735.52,"Description with some text content 0.6916724034028673"
209353,User_oa4wz,userlme5os@example.com,36,67.15,false,2025-10-15T18:12:15.167Z,Category0,883.67,851.18,"Description with some text content 0.48035395047993923"
2635,User_dm04wn,userj8nm0f@example.com,34,30.35,true,2025-10-15T18:12:15.167Z,Category5,895.47,887.85,"Description with some text content 0.5216870300034802"
394234,User_dbfd4h,userwljoju@example.com,49,48.43,true,2025-10-15T18:12:15.167Z,Category5,649.28,888.95,"Description with some text content 0.16314607373889478"
482271,User_zq3ft,usernixfph@example.com,48,37.03,true,2025-10-15T18:12:15.167Z,Category8,83.40,538.15,"Description with some text content 0.49173816302505413"
549084,User_ys3k1,useres3yzm@example.com,96,64.09,true,2025-10-15T18:12:15.167Z,Category6,940.79,349.87,"Description with some text content 0.9341925666836518"
728313,User_gjxl2d,user6g2ql@example.com,93,26.00,true,2025-10-15T18:12:15.167Z,Category4,869.76,894.11,"Description with some text content 0.5802335683119149"
49524,User_gwgw1,usertpf4in@example.com,82,27.46,false,2025-10-15T18:12:15.167Z,Category4,603.20,970.36,"Description with some text content 0.8983988266565088"
760369,User_gzv14i,userac9rgq@example.com,27,2.75,false,2025-10-15T18:12:15.167Z,Category0,242.50,403.35,"Description with some text content 0.006949814539365717"
632034,User_dxsdeo,userz6gfv@example.com,94,11.41,false,2025-10-15T18:12:15.167Z,Category9,123.88,17.61,"Description with some text content 0.9206544982480561"
670940,User_tzxwak,usero6asby@example.com,35,36.32,true,2025-10-15T18:12:15.167Z,Category4,188.95,833.59,"Description with some text content 0.13667163848833652"
147892,User_8aayv,useryiwsqg@example.com,80,92.84,false,2025-10-15T18:12:15.167Z,Category0,81.68,996.49,"Description with some text content 0.3871078956513586"
121129,User_s8oyih,userny9t5i@example.com,72,59.57,true,2025-10-15T18:12:15.167Z,Category9,181.88,252.27,"Description with some text content 0.15753898919227471"
82064,User_xk4f63,userrw6erf@example.com,55,26.70,false,2025-10-15T18:12:15.167Z,Category8,551.16,816.25,"Description with some text content 0.6025618351210024"
67472,User_jwkh69,userwn8rrp@example.com,53,75.75,false,2025-10-15T18:12:15.167Z,Category2,48.84,999.73,"Description with some text content 0.6670939445014363"
777701,User_7msy2a,useryca73c@example.com,96,55.62,true,2025-10-15T18:12:15.167Z,Category5,818.44,729.48,"Description with some text content 0.9081141182230312"
590124,User_80elt,usert0fo5a@example.com,27,54.29,true,2025-10-15T18:12:15.167Z,Category4,259.05,473.07,"Description with some text content 0.10752846660197657"
665162,User_19mmg,useravuan8@example.com,36,72.30,true,2025-10-15T18:12:15.167Z,Category4,921.76,6.28,"Description with some text content 0.3006375538719299"
160928,User_83ivob,userjjg88@example.com,92,29.01,false,2025-10-15T18:12:15.167Z,Category1,832.26,624.18,"Description with some text content 0.9775373623477215"
245598,User_ov0g4,userjh2zof@example.com,82,99.10,true,2025-10-15T18:12:15.167Z,Category4,183.09,978.62,"Description with some text content 0.35858216854303904"
66720,User_9uaqdp,userrxwqrg@example.com,33,69.23,false,2025-10-15T18:12:15.167Z,Category3,360.10,488.10,"Description with some text content 0.6977614626368556"
717547,User_arauas,user2vj6kp@example.com,89,6.48,false,2025-10-15T18:12:15.167Z,Category1,724.97,202.44,"Description with some text content 0.05288487194418301"
670244,User_gsqd0d,userqnpqwq@example.com,41,59.76,false,2025-10-15T18:12:15.167Z,Category4,387.03,205.62,"Description with some text content 0.0038953085027404466"
414495,User_99y6hq,userh0zgw@example.com,66,85.18,false,2025-10-15T18:12:15.167Z,Category9,425.87,836.18,"Description with some text content 0.7084120463570519"
351329,User_62kkva,user4x3v5f@example.com,45,22.34,false,2025-10-15T18:12:15.167Z,Category3,162.29,287.77,"Description with some text content 0.9938177967182726"
22216,User_13xdjn,userghcook@example.com,25,55.76,false,2025-10-15T18:12:15.167Z,Category5,317.90,974.59,"Description with some text content 0.015781561159848412"
571809,User_a0kebo,userxks6t@example.com,33,64.45,false,2025-10-15T18:12:15.167Z,Category7,737.57,135.47,"Description with some text content 0.13570031514779413"
815097,User_idmby7,usert9hxbh@example.com,21,99.67,true,2025-10-15T18:12:15.167Z,Category9,882.92,198.61,"Description with some text content 0.9341381756216238"
699273,User_k6l016,userhugl2@example.com,74,16.23,true,2025-10-15T18:12:15.167Z,Category9,178.11,823.31,"Description with some text content 0.6617611766415237"
526030,User_qlq77,userrf060h@example.com,97,57.32,false,2025-10-15T18:12:15.167Z,Category1,213.01,100.15,"Description with some text content 0.9536979138525888"
29455,User_3vfyj7q,userz0v4m@example.com,69,90.97,false,2025-10-15T18:12:15.167Z,Category1,991.50,924.70,"Description with some text content 0.3279320178320675"
184973,User_dnw79d,userdxbs0f@example.com,89,55.73,true,2025-10-15T18:12:15.167Z,Category2,355.56,585.34,"Description with some text content 0.6289473374968972"
673623,User_mda1g,user12tnp@example.com,43,68.82,true,2025-10-15T18:12:15.167Z,Category8,652.14,229.30,"Description with some text content 0.24218040384959238"
694260,User_mplcei,user85zu6g@example.com,88,98.53,false,2025-10-15T18:12:15.167Z,Category6,320.10,589.72,"Description with some text content 0.7370897225961045"
537207,User_67vtg,userkzylu@example.com,60,79.03,true,2025-10-15T18:12:15.167Z,Category1,614.90,548.21,"Description with some text content 0.1833533496887435"
633806,User_2f8y,usertlrj0h@example.com,54,61.15,false,2025-10-15T18:12:15.167Z,Category2,347.45,177.64,"Description with some text content 0.462101742540987"
529502,User_3wj6d,userhxxx15@example.com,78,30.35,false,2025-10-15T18:12:15.167Z,Category1,849.62,832.26,"Description with some text content 0.05153453855282353"
232687,User_4wpe7o,userxcpkxs@example.com,88,29.13,true,2025-10-15T18:12:15.167Z,Category3,228.27,354.27,"Description with some text content 0.852012149399885"
669301,User_kjnya,userz5jr7m@example.com,34,66.46,false,2025-10-15T18:12:15.167Z,Category0,286.95,609.82,"Description with some text content 0.11672256727131913"
814625,User_x8st9b,userflngkr@example.com,23,57.33,false,2025-10-15T18:12:15.167Z,Category6,84.59,958.98,"Description with some text content 0.11551668557696038"
622504,User_tgodoi,user0h6xg@example.com,93,71.60,true,2025-10-15T18:12:15.167Z,Category8,101.58,236.50,"Description with some text content 0.4860883931034937"
304663,User_pqyfr,usernrt69q@example.com,94,36.80,false,2025-10-15T18:12:15.167Z,Category5,350.90,662.69,"Description with some text content 0.3426180342555857"
462974,User_737izo,user32brke@example.com,46,88.75,true,2025-10-15T18:12:15.167Z,Category5,248.30,591.19,"Description with some text content 0.7373990396338747"
